Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-MARCH-2026,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2026,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4613,0,0,444,0,4032,1791,0,0,110,0,5,209,92,1972,0,0,538
MSitAE-MARCH-2026,RJ8,NHS ENGLAND SOUTH WEST ,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,92
MSitAE-MARCH-2026,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,15324,509,8614,625,0,596,8188,0,118,294,0,12,1208,820,4933,0,0,1081
MSitAE-MARCH-2026,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,9401,0,1760,10,0,1,4075,0,97,4,0,0,563,346,2080,0,0,490
MSitAE-MARCH-2026,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8912,0,2230,0,0,525,2370,0,0,0,0,0,477,177,1839,0,1,390
MSitAE-MARCH-2026,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,8390,0,0,0,0,0,223,0,0,0,0,0,0,0,1,33
MSitAE-MARCH-2026,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8736,0,2678,113,0,2025,3810,0,120,19,0,74,590,654,2988,0,12,996
MSitAE-MARCH-2026,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,13923,0,11422,0,0,0,4268,0,464,0,0,0,529,977,4296,0,73,1740
MSitAE-MARCH-2026,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,27989,1688,1826,1575,0,509,11131,35,211,511,0,26,834,1005,8706,31,147,1877
MSitAE-MARCH-2026,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,3836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2026,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3686,0,0,210,0,0,21,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2026,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,5538,0,0,2347,0,0,38,0,0,12,0,0,0,0,0,0
MSitAE-MARCH-2026,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,171,0,0,2568,0,0,0,0,0,8,0,0,0,0,0,0
MSitAE-MARCH-2026,NNJ10,NHS ENGLAND MIDLANDS ,ENDERBY LEISURE CENTRE,0,0,57,0,0,436,0,0,0,0,0,1,0,0,0,0,0,0
MSitAE-MARCH-2026,NNJ11,NHS ENGLAND MIDLANDS ,LUTTERWORTH HOSPITAL,0,0,38,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2026,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,105,0,0,383,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2026,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,52,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2026,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,540,0,0,2575,0,0,2,0,0,28,0,0,0,0,0,0
MSitAE-MARCH-2026,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,294,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2026,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2026,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11540,1400,5982,953,0,1510,4059,19,134,374,0,31,174,0,4956,25,0,1241
MSitAE-MARCH-2026,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,3203,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2026,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",7041,0,2045,0,0,0,2973,0,0,0,0,0,166,108,1921,0,0,398
MSitAE-MARCH-2026,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6938,0,12626,0,0,0,3391,0,601,0,0,0,518,467,2341,0,42,1487
MSitAE-MARCH-2026,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,15848,0,5117,278,0,382,5755,0,180,67,0,15,403,945,4176,0,43,1427
MSitAE-MARCH-2026,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4365,0,0,72,0,66,2215,0,0,0,0,0,246,388,822,0,0,194
MSitAE-MARCH-2026,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5416,0,2673,0,0,0,2759,0,397,0,0,0,288,778,1846,0,0,1276
MSitAE-MARCH-2026,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,8619,0,3561,48,0,12,3753,0,131,18,0,2,581,374,2741,0,180,906
MSitAE-MARCH-2026,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,7762,0,9952,0,0,2199,3524,0,414,0,0,36,305,6,2348,0,417,2765
MSitAE-MARCH-2026,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,14334,0,6163,0,0,0,5805,0,47,0,0,0,841,835,3232,0,0,916
MSitAE-MARCH-2026,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,1461,0,0,0,0,0,14,0,0,0,0,0,0,0,31,0
MSitAE-MARCH-2026,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,13228,2003,9850,0,0,325,7322,174,1196,0,0,0,114,1200,2820,0,1987,4332
MSitAE-MARCH-2026,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
MSitAE-MARCH-2026,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,3320,0,0,167,0,0,64,0,0,1,0,0,0,0,0,0
MSitAE-MARCH-2026,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE WALK IN CENTRE,0,0,2867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2026,G0Q0L,NHS ENGLAND LONDON,BARKING HOSPITAL UTC,0,0,3069,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2026,G3P9C,NHS ENGLAND SOUTH WEST ,TROWBRIDGE MINOR INJURIES UNIT,0,0,1340,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2026,K6K0R,NHS ENGLAND LONDON,HAROLD WOOD POLYCLINIC UTC,0,0,2878,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2026,NQT1I,NHS ENGLAND SOUTH WEST ,CHIPPENHAM COMMUNITY HOSPITAL,0,0,1657,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2026,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,28522,0,8415,2,0,0,11459,0,343,0,0,0,2337,793,8908,0,125,1270
MSitAE-MARCH-2026,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,9801,0,4476,30,0,138,1828,0,91,4,0,0,720,106,4661,0,0,910
MSitAE-MARCH-2026,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,8469,0,2937,0,0,191,4382,0,75,0,0,9,534,626,2386,0,0,1971
MSitAE-MARCH-2026,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,11899,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2026,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,23737,1013,11602,0,0,0,7555,1,243,0,0,0,1066,637,6966,0,0,140
MSitAE-MARCH-2026,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1589,0,0,0,0,0,201,0,0,0,0,0,0,0,122,0,16
MSitAE-MARCH-2026,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,9778,0,0,0,0,0,3026,0,0,0,0,0,741,40,1668,0,0,550
MSitAE-MARCH-2026,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,13587,0,4364,1559,0,66,5264,0,9,516,0,1,860,172,3600,0,0,1989
MSitAE-MARCH-2026,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8916,1355,7691,325,5,1131,4221,19,283,149,0,23,895,10,3206,0,0,3321
MSitAE-MARCH-2026,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,11409,1734,7357,103,7,712,4000,33,264,17,1,6,829,604,3064,0,59,3984
MSitAE-MARCH-2026,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,6241,0,5981,0,0,0,3250,0,553,0,0,0,539,436,2742,0,0,1297
MSitAE-MARCH-2026,RN7,NHS ENGLAND SOUTH EAST ,DARTFORD AND GRAVESHAM NHS TRUST,12229,0,4068,0,0,0,2966,0,4,0,0,0,567,497,4024,0,0,329
MSitAE-MARCH-2026,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4875,377,2070,211,0,0,2214,0,0,101,0,0,417,147,1353,0,0,1063
MSitAE-MARCH-2026,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,34602,423,3203,0,0,151,13660,0,25,0,0,1,2883,1511,10755,0,0,7641
MSitAE-MARCH-2026,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,9545,0,0,0,0,0,3386,0,0,0,0,0,363,576,3204,0,0,2469
MSitAE-MARCH-2026,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,23461,2096,0,0,0,0,8490,92,0,0,0,0,1325,592,7237,7,0,3922
MSitAE-MARCH-2026,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE TEACHING NHS TRUST,9208,0,9068,0,0,0,4522,0,97,0,0,0,305,65,2396,0,2,283
MSitAE-MARCH-2026,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,13246,0,3934,0,0,7388,5130,0,0,0,0,0,1518,10,4534,0,0,847
MSitAE-MARCH-2026,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,11446,0,2637,0,0,0,6281,0,370,0,0,0,742,1173,3693,0,145,2258
MSitAE-MARCH-2026,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,15604,0,4194,0,0,0,6397,0,0,0,0,0,923,501,4177,1,0,2588
MSitAE-MARCH-2026,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6842,0,3228,433,0,245,3404,0,2,183,0,0,150,66,2182,0,0,1278
MSitAE-MARCH-2026,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
MSitAE-MARCH-2026,RDY,NHS ENGLAND SOUTH WEST ,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MSitAE-MARCH-2026,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11693,0,5652,345,0,277,4906,0,111,98,0,8,558,404,2987,0,36,452
MSitAE-MARCH-2026,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,12117,0,10428,0,0,0,5807,0,320,0,0,0,372,73,2642,0,0,1658
MSitAE-MARCH-2026,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,11782,0,5785,0,0,0,3548,0,395,0,0,0,728,277,3787,0,0,280
MSitAE-MARCH-2026,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
MSitAE-MARCH-2026,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13490,0,7873,0,0,0,3626,0,11,0,0,0,603,261,2256,0,0,1575
MSitAE-MARCH-2026,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,14337,0,4376,0,0,0,4214,0,5,0,0,0,1010,95,4077,0,495,1178
MSitAE-MARCH-2026,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,6316,0,0,0,0,0,158,0,0,0,0,0,0,0,1,0,270
MSitAE-MARCH-2026,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,20446,0,6841,724,0,0,5552,0,310,0,0,0,753,45,2925,0,0,462
MSitAE-MARCH-2026,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH TEACHING HOSPITALS NHS FOUNDATION TRUST",6876,0,6628,0,0,0,2920,0,44,0,0,0,551,407,2514,0,0,385
MSitAE-MARCH-2026,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,11038,0,14245,0,0,0,2238,0,1,0,0,0,12,0,4560,0,5,540
MSitAE-MARCH-2026,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,18625,0,4910,0,0,0,5727,0,258,0,0,0,757,1132,5141,0,0,1011
MSitAE-MARCH-2026,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,7065,0,2935,287,0,97,3412,0,22,101,0,0,470,909,1809,0,0,161
MSitAE-MARCH-2026,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,11478,1179,8388,472,0,0,4899,160,42,222,0,0,678,612,2586,0,45,57
MSitAE-MARCH-2026,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1223,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2026,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,12658,0,0,576,0,0,207,0,0,7,0,0,0,0,0,0
MSitAE-MARCH-2026,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,2490,0,0,194,0,0,9,0,0,0,0,0,0,0,0,0
MSitAE-MARCH-2026,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,9319,0,0,0,0,0,2376,0,0,0,0,0,280,237,1412,0,0,42
MSitAE-MARCH-2026,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,15073,0,13260,0,0,0,6439,0,836,0,0,0,622,1037,3144,0,533,546
