Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-JANUARY-2026,RW1,NHS ENGLAND SOUTH EAST ,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,0,0,2858,0,0,0,0,0,43,0,0,0,0,0,0,0,0,131
MSitAE-JANUARY-2026,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,1040,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0,0,1838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,3237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,5147,0,0,2340,0,0,37,0,0,11,0,0,0,0,0,0
MSitAE-JANUARY-2026,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,207,0,0,2573,0,0,1,0,0,4,0,0,0,0,0,0
MSitAE-JANUARY-2026,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,106,0,0,475,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,59,0,0,427,0,0,1,0,0,2,0,0,0,0,0,0
MSitAE-JANUARY-2026,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,551,0,0,2577,0,0,2,0,0,7,0,0,0,0,0,0
MSitAE-JANUARY-2026,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,62,0,0,444,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11310,1155,5280,942,0,1421,5981,22,199,493,0,51,1220,0,4654,25,0,1096
MSitAE-JANUARY-2026,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,11326,0,0,0,0,0,2399,0,0,0,0,0,322,36,1919,0,0,342
MSitAE-JANUARY-2026,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,18969,0,1934,1000,0,201,5286,0,25,207,0,3,910,629,2507,0,0,580
MSitAE-JANUARY-2026,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,15944,0,0,0,0,0,2970,0,0,0,0,0,1617,145,2969,0,0,177
MSitAE-JANUARY-2026,8J094,NHS ENGLAND MIDLANDS ,BADGER LTD,0,0,0,0,0,1969,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
MSitAE-JANUARY-2026,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6012,0,0,0,0,0,823,0,0,0,0,0,0,0,937,0,0,198
MSitAE-JANUARY-2026,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4169,0,450,196,0,18,305,0,0,9,0,0,3,0,1056,0,0,102
MSitAE-JANUARY-2026,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
MSitAE-JANUARY-2026,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,6012,880,153,143,0,0,2490,0,0,28,0,0,505,275,1526,0,0,140
MSitAE-JANUARY-2026,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,3872,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,13161,0,0,0,0,0,314,0,0,0,0,0,0,0,0,42
MSitAE-JANUARY-2026,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,3061,0,0,187,0,0,33,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,1865,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3343,0,0,241,0,0,7,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,C82038,NHS ENGLAND MIDLANDS ,LATHAM HOUSE MEDICAL PRACTICE,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,DJV01,NHS ENGLAND SOUTH EAST ,HERNE BAY HEALTH CARE LTD,0,0,2650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,L83087,NHS ENGLAND SOUTH WEST ,OKEHAMPTON MEDICAL CENTRE,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,26747,3202,10782,3776,505,817,10951,127,372,1464,27,52,4363,188,6111,145,114,420
MSitAE-JANUARY-2026,RBV,NHS ENGLAND NORTH WEST ,THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833
MSitAE-JANUARY-2026,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,23318,812,11552,0,0,0,11117,0,254,0,0,0,1272,743,6608,0,0,123
MSitAE-JANUARY-2026,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6796,0,10651,0,0,0,3732,0,663,0,0,0,613,773,2729,0,42,1282
MSitAE-JANUARY-2026,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,14374,523,7622,688,0,597,8158,0,146,356,0,10,1062,1264,4822,0,0,1213
MSitAE-JANUARY-2026,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,8324,0,3623,18,0,2,4154,0,367,5,0,0,445,531,2697,0,90,1014
MSitAE-JANUARY-2026,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,7989,0,0,0,0,0,105,0,0,0,0,0,0,0,1,27
MSitAE-JANUARY-2026,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
MSitAE-JANUARY-2026,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,11472,1136,7907,448,0,0,5655,190,67,198,0,0,723,645,2576,0,0,506
MSitAE-JANUARY-2026,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,9621,1253,3057,0,0,0,3889,0,56,0,0,0,158,469,3512,903,0,1239
MSitAE-JANUARY-2026,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,2775,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,4866,0,0,265,0,0,227,0,0,3,0,0,0,0,0,0
MSitAE-JANUARY-2026,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,854,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,14299,0,4003,0,0,0,6765,0,0,0,0,0,1172,698,4284,2,0,2619
MSitAE-JANUARY-2026,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9305,960,3315,0,0,0,2144,0,1,0,0,0,594,83,2495,0,12,1406
MSitAE-JANUARY-2026,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5166,0,1288,268,0,17,1844,0,2,64,0,0,422,43,1168,0,0,325
MSitAE-JANUARY-2026,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,11181,0,13163,0,0,0,5267,0,947,0,0,0,674,744,4970,0,0,294
MSitAE-JANUARY-2026,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,12593,0,3902,1573,0,89,5840,0,8,650,0,1,1073,430,3325,0,0,2070
MSitAE-JANUARY-2026,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10484,0,6511,0,0,0,3908,0,153,0,0,0,127,59,2164,0,0,259
MSitAE-JANUARY-2026,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,8243,0,386,0,0,0,2728,0,0,0,0,0,558,235,1805,0,0,649
MSitAE-JANUARY-2026,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4314,0,0,92,0,77,2554,0,0,0,0,0,254,384,802,0,0,188
MSitAE-JANUARY-2026,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8852,147,7802,0,0,0,5644,17,181,0,0,0,559,807,3104,0,0,1867
MSitAE-JANUARY-2026,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8906,0,1543,13,0,0,4344,0,39,6,0,0,635,603,2031,0,0,393
MSitAE-JANUARY-2026,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,5617,0,0,0,0,0,271,0,0,0,0,0,0,0,1,0,233
MSitAE-JANUARY-2026,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13308,0,0,470,0,0,4256,0,0,0,0,0,394,317,1416,0,0,274
MSitAE-JANUARY-2026,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,7877,0,2653,0,0,0,4216,0,42,0,0,0,574,424,3049,0,0,593
MSitAE-JANUARY-2026,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8705,0,2390,121,0,2021,3725,0,53,16,0,39,710,763,3304,0,20,908
MSitAE-JANUARY-2026,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,13668,0,11193,0,0,0,4842,0,766,0,0,0,304,1407,4058,0,117,1818
MSitAE-JANUARY-2026,G3P9C,NHS ENGLAND SOUTH WEST ,TROWBRIDGE MINOR INJURIES UNIT,0,0,1052,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,1937,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,NQT1I,NHS ENGLAND SOUTH WEST ,CHIPPENHAM COMMUNITY HOSPITAL,0,0,1504,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,NQT5H,NHS ENGLAND SOUTH WEST ,PAULTON MEMORIAL HOSPITAL,0,0,1043,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,26230,0,7495,5,0,0,11399,0,491,1,0,0,2637,951,8341,0,117,1146
MSitAE-JANUARY-2026,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5428,0,6679,0,0,0,2710,0,26,0,0,0,622,34,1818,0,0,68
MSitAE-JANUARY-2026,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,11207,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,16038,1832,7822,601,0,0,8285,0,287,271,0,0,739,1485,4953,0,0,2577
MSitAE-JANUARY-2026,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1575,0,0,0,0,0,164,0,0,0,0,0,0,0,110,0,20
MSitAE-JANUARY-2026,RET,NHS ENGLAND NORTH WEST ,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169
MSitAE-JANUARY-2026,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13676,2411,14091,0,0,0,6707,549,154,0,0,0,540,1361,3546,0,0,2008
MSitAE-JANUARY-2026,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,9772,0,0,0,0,0,3420,0,0,0,0,0,1099,112,1789,0,0,538
MSitAE-JANUARY-2026,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,5497,0,5460,1122,0,405,4006,0,54,696,0,0,767,628,2042,0,15,143
MSitAE-JANUARY-2026,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,9248,1194,6863,366,3,1071,5409,98,375,202,0,31,1527,16,3380,0,0,3804
MSitAE-JANUARY-2026,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5364,0,2417,0,0,0,2934,0,417,0,0,0,262,865,1851,0,0,1345
MSitAE-JANUARY-2026,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,11174,1365,6458,132,8,729,4222,37,259,25,0,5,838,718,2730,0,34,4360
MSitAE-JANUARY-2026,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,7067,0,1614,0,0,0,2268,0,24,0,0,0,347,568,1159,0,0,0
MSitAE-JANUARY-2026,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8359,0,2894,456,0,79,4561,0,119,0,0,0,232,904,1618,0,0,274
MSitAE-JANUARY-2026,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,9849,0,3832,0,0,668,3750,0,62,0,0,0,2570,117,3516,0,0,2634
MSitAE-JANUARY-2026,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,10676,627,2109,0,0,0,4333,15,82,0,0,0,407,923,2445,0,0,494
MSitAE-JANUARY-2026,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4691,339,2028,210,0,0,2163,0,0,96,0,0,434,171,1455,0,0,1008
MSitAE-JANUARY-2026,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5916,0,4193,34,0,5,3081,0,38,15,0,1,1068,12,1705,0,0,50
MSitAE-JANUARY-2026,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH TEACHING HOSPITALS NHS FOUNDATION TRUST",7503,0,4746,0,0,0,4108,0,99,0,0,0,540,567,1869,0,0,443
MSitAE-JANUARY-2026,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,13205,0,0,426,0,0,5315,0,0,98,0,0,318,543,2920,0,0,3149
MSitAE-JANUARY-2026,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,13369,0,11794,0,0,0,6172,0,364,0,0,0,511,1208,2905,0,511,547
MSitAE-JANUARY-2026,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,5067,0,10971,0,0,0,3116,0,31,0,0,0,353,65,1776,0,466,2541
MSitAE-JANUARY-2026,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,22688,1936,0,0,0,0,9253,150,0,0,0,0,1467,1017,7166,10,0,4096
MSitAE-JANUARY-2026,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,8068,0,979,338,0,1523,3478,0,69,129,0,4,655,564,2693,0,80,1064
MSitAE-JANUARY-2026,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,9503,0,2017,1806,0,1458,4576,0,41,0,0,0,225,197,3056,0,0,573
MSitAE-JANUARY-2026,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,9001,0,9783,343,0,424,4500,0,230,133,0,0,578,650,2759,0,0,1651
MSitAE-JANUARY-2026,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,12016,0,3179,209,0,140,4833,0,132,47,0,4,1163,523,3117,0,137,1299
MSitAE-JANUARY-2026,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,12948,0,3631,0,0,7389,5904,0,0,0,0,0,2176,45,4623,0,0,881
MSitAE-JANUARY-2026,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10549,0,2471,0,0,0,5992,0,349,0,0,0,470,1601,3478,0,181,2227
MSitAE-JANUARY-2026,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-JANUARY-2026,G0Q0L,NHS ENGLAND LONDON,BARKING HOSPITAL UTC,0,0,2520,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
