Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-FEBRUARY-2026,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10173,0,0,0,0,0,1682,0,0,0,0,0,174,19,1760,0,0,331
MSitAE-FEBRUARY-2026,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,20546,1921,0,0,0,0,8190,130,0,0,0,0,1192,727,6428,4,0,3708
MSitAE-FEBRUARY-2026,8J094,NHS ENGLAND MIDLANDS ,BADGER LTD,0,0,0,0,0,2121,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2026,NVE43,NHS ENGLAND SOUTH EAST ,HASTINGS GP LED HEALTH CENTRE,0,0,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2026,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,3844,0,0,421,0,3332,1646,0,0,111,0,5,183,91,1646,0,0,446
MSitAE-FEBRUARY-2026,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5398,855,115,103,0,0,2364,0,0,20,0,0,456,234,1332,0,0,119
MSitAE-FEBRUARY-2026,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,16670,0,8339,2365,0,26,8448,0,1,496,0,0,1032,727,3563,0,1,2061
MSitAE-FEBRUARY-2026,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,12255,0,0,0,0,0,383,0,0,0,0,0,0,0,0,34
MSitAE-FEBRUARY-2026,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12297,0,4732,0,0,0,5555,0,49,0,0,0,786,1059,2848,0,0,800
MSitAE-FEBRUARY-2026,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,14380,0,0,0,0,0,2581,0,0,0,0,0,1253,154,2654,0,0,156
MSitAE-FEBRUARY-2026,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,2849,0,0,145,0,0,39,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2026,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,7364,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2026,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,6582,0,0,1367,0,0,261,0,0,23,0,0,0,0,0,0
MSitAE-FEBRUARY-2026,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,1612,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2026,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2026,G3P9C,NHS ENGLAND SOUTH WEST ,TROWBRIDGE MINOR INJURIES UNIT,0,0,989,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2026,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,7064,0,0,290,0,0,136,0,0,68,0,0,0,0,0,0
MSitAE-FEBRUARY-2026,NQT1I,NHS ENGLAND SOUTH WEST ,CHIPPENHAM COMMUNITY HOSPITAL,0,0,1393,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2026,NQT5H,NHS ENGLAND SOUTH WEST ,PAULTON MEMORIAL HOSPITAL,0,0,998,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2026,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
MSitAE-FEBRUARY-2026,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,1605,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2026,RBV,NHS ENGLAND NORTH WEST ,THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795
MSitAE-FEBRUARY-2026,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4569,0,1292,232,0,27,1375,0,1,49,0,0,254,12,1018,0,0,305
MSitAE-FEBRUARY-2026,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4002,0,348,183,0,26,295,0,0,18,0,0,16,0,896,0,0,87
MSitAE-FEBRUARY-2026,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,7533,0,328,2,0,0,2135,0,0,0,0,0,508,87,1636,0,0,633
MSitAE-FEBRUARY-2026,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13322,440,7425,611,0,491,7432,0,74,339,0,11,1095,927,4405,0,0,1001
MSitAE-FEBRUARY-2026,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,9527,0,5753,0,0,395,4382,0,40,0,0,2,576,874,5136,0,0,369
MSitAE-FEBRUARY-2026,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,6469,0,1502,0,0,0,1578,0,3,0,0,0,378,269,1115,0,0,0
MSitAE-FEBRUARY-2026,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,12523,0,3554,0,0,0,4722,0,5,0,0,0,1169,202,3663,0,388,1016
MSitAE-FEBRUARY-2026,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,6942,0,2493,0,0,0,3607,0,36,0,0,0,446,452,2844,0,0,506
MSitAE-FEBRUARY-2026,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,9234,0,0,0,0,0,4051,0,0,0,0,0,485,593,2673,0,0,841
MSitAE-FEBRUARY-2026,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,7085,0,0,0,0,0,103,0,0,0,0,0,0,0,0,20
MSitAE-FEBRUARY-2026,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,16798,0,1822,804,0,218,4094,0,26,146,0,4,933,373,2226,0,0,697
MSitAE-FEBRUARY-2026,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,11451,0,3338,0,0,6427,4871,0,0,0,0,0,1808,18,4119,0,0,736
MSitAE-FEBRUARY-2026,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,8435,1064,2617,0,0,0,3165,0,32,0,0,0,158,321,3031,806,0,1114
MSitAE-FEBRUARY-2026,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3098,0,0,163,0,0,6,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2026,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0,0,2696,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2026,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,2209,0,0,194,0,0,9,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2026,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,772,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2026,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,3551,224,1324,17,0,8,1235,0,78,0,0,0,211,159,1249,0,0,114
MSitAE-FEBRUARY-2026,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY NHS FOUNDATION TRUST,6229,0,1768,833,0,35,2097,0,0,212,0,0,326,8,2204,0,0,994
MSitAE-FEBRUARY-2026,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,8619,953,2874,0,0,0,1977,0,0,0,0,0,572,75,2321,0,18,1232
MSitAE-FEBRUARY-2026,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,8964,0,3526,52,0,127,3143,0,54,18,0,0,1048,331,3976,0,0,834
MSitAE-FEBRUARY-2026,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,15343,0,8106,0,0,839,5384,0,0,0,0,0,80,65,4819,0,0,2293
MSitAE-FEBRUARY-2026,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,11271,0,3705,1389,0,79,5037,0,14,564,0,0,885,298,3096,0,0,1832
MSitAE-FEBRUARY-2026,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,4892,0,2263,0,0,0,2525,0,351,0,0,0,229,747,1713,0,0,1171
MSitAE-FEBRUARY-2026,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,7807,127,6932,0,0,0,4956,19,143,0,0,0,516,591,2736,0,0,1682
MSitAE-FEBRUARY-2026,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11365,2426,5403,0,0,0,4797,84,87,0,0,0,50,14,871,42,36,340
MSitAE-FEBRUARY-2026,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,7536,0,2572,340,0,131,4074,0,49,0,0,0,321,706,1527,0,0,259
MSitAE-FEBRUARY-2026,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,9416,51,3936,0,0,116,4819,0,136,0,0,0,197,18,3314,7,70,1050
MSitAE-FEBRUARY-2026,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,5444,0,0,0,0,0,62,0,0,0,0,0,0,0,3,0,223
MSitAE-FEBRUARY-2026,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,7845,0,1890,0,0,471,2063,0,0,0,0,0,522,286,1729,0,4,302
MSitAE-FEBRUARY-2026,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5310,0,4073,14,0,0,2298,0,38,7,0,0,667,1,1533,0,0,36
MSitAE-FEBRUARY-2026,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,30640,298,2868,0,0,145,12820,0,40,0,0,2,2238,1923,9296,0,0,7490
MSitAE-FEBRUARY-2026,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4547,0,10252,0,0,0,2496,0,19,0,0,0,209,39,1530,0,430,2315
MSitAE-FEBRUARY-2026,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,14874,128,5785,112,0,85,5674,0,157,0,0,0,2006,610,3065,0,161,812
MSitAE-FEBRUARY-2026,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,3123,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2026,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,24026,1458,1562,1426,0,368,10461,34,187,509,0,16,894,946,7713,27,48,1597
MSitAE-FEBRUARY-2026,G0Q0L,NHS ENGLAND LONDON,BARKING HOSPITAL UTC,0,0,2696,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2026,K6K0R,NHS ENGLAND LONDON,HAROLD WOOD POLYCLINIC UTC,0,0,2599,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2026,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-FEBRUARY-2026,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,24273,2871,9991,3267,447,749,9641,99,290,1271,34,34,3528,83,5443,115,96,409
MSitAE-FEBRUARY-2026,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13434,0,3334,0,0,0,6069,0,0,0,0,0,997,454,3880,0,0,2371
MSitAE-FEBRUARY-2026,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,24311,0,7273,0,0,1,10563,0,269,0,0,0,2196,1184,7794,0,109,1073
MSitAE-FEBRUARY-2026,RAX,NHS ENGLAND LONDON,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,6356,0,7221,0,0,0,3413,0,263,0,0,0,227,467,2210,0,241,677
MSitAE-FEBRUARY-2026,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6151,0,1807,0,0,0,2827,0,0,0,0,0,720,131,1792,0,0,361
MSitAE-FEBRUARY-2026,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7474,0,4949,693,0,351,3776,0,126,378,0,0,607,0,2082,0,0,408
MSitAE-FEBRUARY-2026,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6239,0,9986,0,0,0,3619,0,513,0,0,0,663,529,2409,0,34,1154
MSitAE-FEBRUARY-2026,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",12627,2267,13122,0,0,0,5281,375,155,0,0,0,564,628,3385,0,0,1762
MSitAE-FEBRUARY-2026,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,8770,0,0,0,0,0,2958,0,0,0,0,0,903,54,1557,0,0,440
MSitAE-FEBRUARY-2026,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,6796,0,5530,0,0,0,3794,0,38,0,0,0,558,523,1794,0,15,137
MSitAE-FEBRUARY-2026,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7170,0,874,51,0,0,2577,0,0,0,0,0,428,546,1777,0,0,231
MSitAE-FEBRUARY-2026,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8037,1134,6654,268,1,989,4030,2,215,117,0,24,935,4,2917,0,0,3294
MSitAE-FEBRUARY-2026,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,9456,0,6214,0,0,0,3677,0,115,0,0,0,167,67,1886,0,0,247
MSitAE-FEBRUARY-2026,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
MSitAE-FEBRUARY-2026,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5608,0,4955,0,0,0,2936,0,322,0,0,0,364,444,2502,0,0,1155
MSitAE-FEBRUARY-2026,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,8946,0,3879,0,0,580,3063,0,62,0,0,0,2445,178,3265,0,0,2497
MSitAE-FEBRUARY-2026,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4191,308,1723,195,0,0,1871,0,0,84,0,0,395,152,1221,0,0,900
MSitAE-FEBRUARY-2026,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1109,0,0,0,0,0,13,0,0,0,0,0,0,0,2,500
MSitAE-FEBRUARY-2026,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,4440,0,0,0,0,0,1021,0,0,0,0,0,34,1,559,0,0,168
