Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-NOVEMBER-2025,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11736,1157,5716,871,0,1361,5715,9,251,409,0,58,919,2,4606,26,0,1136
MSitAE-NOVEMBER-2025,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,6956,0,0,1434,0,0,404,0,0,28,0,0,0,0,0,0
MSitAE-NOVEMBER-2025,RYR,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,27121,1432,1687,1657,0,429,10224,69,176,482,0,2,769,804,8281,30,64,1736
MSitAE-NOVEMBER-2025,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0,0,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2025,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2025,C82038,NHS ENGLAND MIDLANDS ,LATHAM HOUSE MEDICAL PRACTICE,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2025,L83087,NHS ENGLAND SOUTH WEST ,OKEHAMPTON MEDICAL CENTRE,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2025,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
MSitAE-NOVEMBER-2025,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,9445,0,0,25,0,0,2600,0,0,0,0,0,490,4,3236,0,0,591
MSitAE-NOVEMBER-2025,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6933,0,1223,0,0,0,2144,0,0,0,0,0,425,342,1572,0,0,618
MSitAE-NOVEMBER-2025,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,11300,0,0,0,0,0,1890,0,0,0,0,0,189,25,1741,0,0,320
MSitAE-NOVEMBER-2025,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,6112,0,4334,4,0,2,2313,0,25,2,0,0,577,6,1734,0,0,51
MSitAE-NOVEMBER-2025,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4998,0,721,282,0,29,686,0,5,35,0,0,24,0,1227,0,0,101
MSitAE-NOVEMBER-2025,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,9394,0,0,0,0,0,2778,0,0,0,0,0,408,0,1754,0,0,514
MSitAE-NOVEMBER-2025,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4516,0,0,80,0,75,2301,0,0,0,0,0,172,549,740,0,0,172
MSitAE-NOVEMBER-2025,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5849,937,126,92,0,0,2188,0,0,21,0,0,374,178,1401,0,0,141
MSitAE-NOVEMBER-2025,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1200,0,0,0,0,0,12,0,0,0,0,0,0,0,3,501
MSitAE-NOVEMBER-2025,RQ3,NHS ENGLAND MIDLANDS ,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5568,0,0,0,0,0,1464,0,0,0,0,0,23,0,661,0,0,223
MSitAE-NOVEMBER-2025,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,13836,0,5212,0,0,0,7046,0,64,0,0,0,989,1083,3112,0,0,799
MSitAE-NOVEMBER-2025,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,9743,1170,2989,0,0,0,4327,0,60,0,0,0,235,268,3449,843,0,1075
MSitAE-NOVEMBER-2025,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5388,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2025,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY NHS FOUNDATION TRUST,6753,0,1819,803,0,19,2110,0,0,187,0,0,374,20,2209,0,0,1048
MSitAE-NOVEMBER-2025,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4321,0,0,499,0,3693,1540,0,0,97,0,4,169,61,1894,0,0,482
MSitAE-NOVEMBER-2025,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6725,0,0,0,0,0,1081,0,0,0,0,0,0,0,976,0,0,219
MSitAE-NOVEMBER-2025,RDY,NHS ENGLAND SOUTH WEST ,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MSitAE-NOVEMBER-2025,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,6339,0,10401,0,0,0,2792,0,477,0,0,0,399,599,2253,0,51,1380
MSitAE-NOVEMBER-2025,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,7786,0,703,99,0,0,2133,0,0,0,0,0,368,229,2010,0,0,216
MSitAE-NOVEMBER-2025,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,8768,0,3788,34,0,7,4635,0,268,10,0,0,467,395,2523,0,98,1238
MSitAE-NOVEMBER-2025,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,7743,0,2630,0,0,577,2165,0,0,0,0,0,429,314,1792,0,3,279
MSitAE-NOVEMBER-2025,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,7517,0,0,0,0,0,129,0,0,0,0,0,0,0,0,27
MSitAE-NOVEMBER-2025,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,966,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2025,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
MSitAE-NOVEMBER-2025,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1883,0,0,24,0,0,17,0,0,1,0,0,0,0,0,0
MSitAE-NOVEMBER-2025,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,11752,0,0,549,0,0,125,0,0,10,0,0,0,0,0,0
MSitAE-NOVEMBER-2025,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE WALK IN CENTRE,0,0,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2025,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,7581,0,0,372,0,0,160,0,0,84,0,0,0,0,0,0
MSitAE-NOVEMBER-2025,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,4955,0,0,227,0,0,370,0,0,2,0,0,0,0,0,0
MSitAE-NOVEMBER-2025,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2025,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,2838,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2025,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6663,0,2857,425,0,210,3039,0,14,165,0,0,155,42,2342,0,0,1199
MSitAE-NOVEMBER-2025,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,27777,0,7663,5,0,1,10517,0,335,1,0,0,2305,869,8705,0,113,1021
MSitAE-NOVEMBER-2025,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5129,0,6657,0,0,0,2459,0,14,0,0,0,625,37,1651,0,0,54
MSitAE-NOVEMBER-2025,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,6085,235,0,490,0,0,2480,0,0,0,0,0,499,223,1509,0,0,618
MSitAE-NOVEMBER-2025,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6395,0,1272,0,0,0,2681,0,0,0,0,0,558,229,1812,0,0,326
MSitAE-NOVEMBER-2025,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8182,0,5518,685,0,257,3670,0,102,315,0,0,859,0,2138,0,0,424
MSitAE-NOVEMBER-2025,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,12523,0,4015,1331,0,77,5374,0,2,500,0,0,875,207,3182,0,0,1878
MSitAE-NOVEMBER-2025,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8870,1047,7250,414,0,1150,4425,82,395,193,0,54,983,9,3194,0,0,3560
MSitAE-NOVEMBER-2025,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,13347,0,5396,0,0,0,4730,0,0,0,0,0,218,713,1114,0,0,154
MSitAE-NOVEMBER-2025,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,9695,0,7118,0,0,420,5501,0,75,0,0,9,698,857,5534,0,0,440
MSitAE-NOVEMBER-2025,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8763,88,7292,0,0,0,4690,2,73,0,0,0,687,373,3081,0,0,1822
MSitAE-NOVEMBER-2025,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
MSitAE-NOVEMBER-2025,RNQ,NHS ENGLAND MIDLANDS ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,10226,0,8645,331,0,0,3683,0,40,0,0,0,535,553,1709,0,0,313
MSitAE-NOVEMBER-2025,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,13224,0,12472,0,0,0,5570,0,294,0,0,0,496,1105,2896,0,564,474
MSitAE-NOVEMBER-2025,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,14116,0,0,0,0,0,574,0,0,0,0,0,0,0,0,29
MSitAE-NOVEMBER-2025,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,22973,1875,0,0,0,0,9337,135,0,0,0,0,1283,716,7008,2,0,3784
MSitAE-NOVEMBER-2025,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,14006,0,10880,0,0,0,4649,0,698,0,0,0,292,1284,4053,0,104,1787
MSitAE-NOVEMBER-2025,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4139,0,0,0,0,0,393,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2025,8J094,NHS ENGLAND MIDLANDS ,BADGER LTD,0,0,0,0,0,2041,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2025,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2025,AQM01,NHS ENGLAND SOUTH EAST ,FAVERSHAM MEDICAL PRACTICE MIU,0,0,2962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2025,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,27251,2818,10841,3668,515,841,10687,156,354,1399,43,45,3326,101,5949,106,104,477
MSitAE-NOVEMBER-2025,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,14479,0,4764,0,0,0,6290,0,0,0,0,0,1066,324,4286,3,0,2408
MSitAE-NOVEMBER-2025,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9942,986,3330,0,0,0,2582,0,0,0,0,0,659,70,2572,0,13,1421
MSitAE-NOVEMBER-2025,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,27198,495,15690,207,2,261,9231,7,837,71,0,27,945,2065,6292,0,124,814
MSitAE-NOVEMBER-2025,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,9935,0,4109,32,0,145,3723,0,228,16,0,0,1031,545,3866,0,0,866
MSitAE-NOVEMBER-2025,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7319,0,2991,0,0,82,3761,0,0,0,0,0,476,569,2331,0,0,836
MSitAE-NOVEMBER-2025,RBV,NHS ENGLAND NORTH WEST ,THE CHRISTIE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752
MSitAE-NOVEMBER-2025,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,17038,0,8942,0,0,967,6555,0,0,0,0,0,80,13,5154,0,0,2210
MSitAE-NOVEMBER-2025,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5283,0,1441,437,0,23,1894,0,0,126,0,0,145,4,1221,0,0,309
MSitAE-NOVEMBER-2025,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1482,0,0,0,0,0,286,0,0,0,0,0,0,0,118,0,12
MSitAE-NOVEMBER-2025,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,6370,0,5889,1130,0,158,3404,0,166,625,0,28,686,325,2068,0,19,174
MSitAE-NOVEMBER-2025,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,14820,0,4638,293,0,447,5796,0,134,65,0,5,487,862,3787,0,35,1316
MSitAE-NOVEMBER-2025,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,16440,0,16392,0,0,843,7469,0,398,0,0,13,1025,506,4388,0,0,568
MSitAE-NOVEMBER-2025,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,16021,0,8885,59,0,442,6752,0,959,14,0,0,1426,811,3590,0,0,287
MSitAE-NOVEMBER-2025,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10617,0,5700,433,0,140,4758,0,549,222,0,2,814,484,3651,0,0,298
MSitAE-NOVEMBER-2025,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,11537,1521,7238,105,4,766,4325,25,268,26,0,3,759,620,3048,0,43,4118
MSitAE-NOVEMBER-2025,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,7200,0,1649,0,0,0,1863,0,1,0,0,0,329,417,1119,0,0,0
MSitAE-NOVEMBER-2025,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8397,0,3181,404,0,87,4053,0,213,0,0,0,429,655,1715,0,0,279
MSitAE-NOVEMBER-2025,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,6143,0,5510,0,0,0,2947,0,418,0,0,0,668,326,2697,0,0,1300
MSitAE-NOVEMBER-2025,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,9954,0,4454,0,0,617,3561,0,85,0,0,0,2664,155,3504,0,0,2535
MSitAE-NOVEMBER-2025,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8819,0,1720,12,0,1,4564,0,56,5,0,0,753,432,2139,0,0,474
MSitAE-NOVEMBER-2025,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,10425,814,2058,0,0,0,4000,22,132,0,0,0,467,669,2286,0,0,509
MSitAE-NOVEMBER-2025,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,20633,0,6228,643,0,0,5718,0,135,0,0,0,729,59,2893,0,0,314
MSitAE-NOVEMBER-2025,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,18631,733,11615,50,0,512,7498,0,641,15,0,0,1271,707,3617,0,0,1189
MSitAE-NOVEMBER-2025,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,9070,0,2550,135,0,1796,3894,0,97,21,0,49,693,551,3041,0,19,923
MSitAE-NOVEMBER-2025,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,5042,0,11490,0,0,0,2935,0,37,0,0,0,264,29,1733,0,526,2384
MSitAE-NOVEMBER-2025,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,11914,1067,8726,438,0,0,5652,145,279,215,0,0,695,386,2712,0,0,69
MSitAE-NOVEMBER-2025,RXW,NHS ENGLAND MIDLANDS ,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10683,0,2678,0,0,0,5826,0,380,0,0,0,385,1454,3431,0,184,1847
MSitAE-NOVEMBER-2025,RYG,NHS ENGLAND MIDLANDS ,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,76
MSitAE-NOVEMBER-2025,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,12110,3562,6975,0,0,598,4743,101,340,0,0,0,579,0,3655,0,0,1161
MSitAE-NOVEMBER-2025,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,2203,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2025,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3433,0,0,279,0,0,4,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2025,G0Q0L,NHS ENGLAND LONDON,BARKING HOSPITAL UTC,0,0,2802,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2025,G3P9C,NHS ENGLAND SOUTH WEST ,TROWBRIDGE MINOR INJURIES UNIT,0,0,990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2025,K6K0R,NHS ENGLAND LONDON,HAROLD WOOD POLYCLINIC UTC,0,0,2904,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2025,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3748,0,0,0,0,0,461,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2025,NNF16,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRIDLINGTON HOSPITAL,0,0,1320,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2025,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2511,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2025,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1567,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2025,NQT1I,NHS ENGLAND SOUTH WEST ,CHIPPENHAM COMMUNITY HOSPITAL,0,0,1505,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2025,NQT5H,NHS ENGLAND SOUTH WEST ,PAULTON MEMORIAL HOSPITAL,0,0,992,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
